    21.2766   0.722999   0.539478    5.46000
    22.2222   0.735434  -0.931303    9.27000
    25.0000   0.783067  -0.493606    3.89000
    21.7391   0.790412    1.50970E-02    6.38000
    11.6279   0.809174   0.862595    3.72000
    13.5135   0.828809  -0.509343    5.85000
    20.4082   0.829972    6.66100E-03    9.95000
    25.0000   0.843935  -0.800258   0.480000
    15.3846   0.857388    4.07000E-04    6.08000
    11.2360   0.858188   -1.09548    5.29000
    9.34579   0.858407    3.28700E-03    4.99000
    11.2360   0.860079   -1.09426    4.98000
    20.4082   0.863497    1.49220E-02    6.90000
    6.21118   0.863643  -0.755025    5.29000
    17.8571   0.877678   0.412070    1.24000
    18.5185   0.890622  -0.537471    6.53000
    23.8095   0.945382   0.581395    10.9200
    21.7391   0.945382   0.442031    12.5100
    20.8333   0.965526   0.429814    9.41000
    21.7391   0.965962   0.429523    9.51000
    19.2308   0.973307    1.19581   10.18000
    23.2558   0.992214   -1.13428    6.02000
    25.0000    1.03556   0.894593    12.9100
    25.0000    1.05570    2.00700E-03    6.34000
    14.4928    1.05752   0.381789    5.09000
    15.8730    1.08843   0.879699  0.
    19.6078    1.11293  -0.457128    11.9400
    14.4928    1.13119   0.337981    1.42000
    17.2414    1.13140   0.338039    1.53000
    18.1818    1.13206  -0.451078    5.50000
    18.1818    1.13206  -0.451078    6.89000
    25.0000    1.14849  -0.998032    4.29000
    25.0000    1.14849  -0.998061    5.41000
    22.7273    1.15497   -1.12044    6.11000
    24.3902    1.20376  -0.251326    5.16000
    20.4082    1.20856    1.34100E-02    14.1500
    22.7273    1.21358    5.12000E-03    9.32000
    23.2558    1.21714  -0.732307    10.6700
    15.6250    1.21947   -1.03047    5.56000
    15.6250    1.21947   -1.03047    6.43000
    12.9870    1.24507  -0.297141    4.94000
    24.3902    1.25685   0.798629    5.03000
    7.63359    1.31044  -0.372160    11.2900
    19.6078    1.31481  -0.980201    5.56000
    20.4082    1.32099   0.899422    11.4500
    20.4082    1.32099   0.899422    7.88000
    16.9492    1.32862   0.324280    3.75000
    16.9492    1.32862   0.324280    4.55000
    25.0000    1.34921  -0.779024    6.72000
    16.1290    1.36164  -0.277157    6.39000
    13.3333    1.36564   0.801975   0.540000
    13.3333    1.36564   0.801975   0.330000
    14.9254    1.37713   0.699117    3.84000
    15.6250    1.38149  -0.317328    4.99000
    14.4928    1.38171  -0.374284    10.7900
    22.2222    1.42702   -1.05513    5.24000
    23.8095    1.42724   -1.32170    5.29000
    18.1818    1.45763   0.361398    6.31000
    16.6667    1.46825  -0.750400    6.32000
    12.5000    1.48192  -0.273172    6.87000
    23.2558    1.48847   -1.40513    3.82000
    8.13008    1.49937  -0.389992    16.4500
    9.90099    1.53334   0.353747    4.43000
    21.2766    1.54112   0.243036    4.78000
    21.2766    1.56293  -0.646816    6.93000
    20.4082    1.56410  -0.541689    8.25000
    21.7391    1.58300   0.617785    4.41000
    24.3902    1.58402  -0.786005    4.40000
    9.61538    1.60635   0.180524    12.4900
    23.2558    1.61573    1.23574    5.60000
    17.5439    1.61631   0.185789    5.24000
    8.69565    1.62198   -1.30439    5.38000
    20.0000    1.63456    2.03600E-03    4.19000
    20.0000    1.63420    2.35600E-03    11.9100
    23.8095    1.63893   -1.03305    4.56000
    12.0482    1.67216   0.327917    13.4000
    3.96825    1.68794   -4.83450E-02    16.4100
    20.0000    1.69412   0.915391    8.88000
    16.9492    1.70329  -0.759156   10.15000
    22.7273    1.70409    1.25756    6.02000
    16.3934    1.75783  -0.476356    5.37000
    14.7059    1.75899   0.761483    4.40000
    24.3902    1.79579  -0.496893    4.08000
    23.8095    1.79688   0.231139    5.80000
    18.8679    1.79870   0.444009   0.440000
    14.2857    1.80575  -0.963271    7.39000
    14.4928    1.81295  -0.618541    6.29000
    17.2414    1.83404   0.513531    4.76000
    20.0000    1.84313  -0.759883    4.02000
    16.6667    1.84386   0.480807    13.5200
    21.7391    1.89505  -0.714592    7.39000
    23.8095    1.89898   0.290276    8.12000
    12.0482    1.90262  -0.818497    7.50000
    16.6667    1.94560   0.556495    11.3900
    17.5439    1.94683  -0.895349    5.52000
    25.0000    1.97890    7.27000E-04    5.16000
    18.1818    2.01323  -0.786179    3.76000
    22.2222    2.01664    1.22751    5.36000
    15.8730    2.02333  -0.594689    4.36000
    15.8730    2.02392  -0.590296    17.3000
    14.2857    2.04253    1.40315    5.79000
    23.2558    2.04428   -1.03410    5.66000
    14.4928    2.04835  -0.240214    4.35000
    14.4928    2.04835  -0.240214    5.36000
    25.0000    2.05235   0.536802    6.34000
    19.2308    2.05970    4.88700E-03    6.01000
    23.8095    2.08020  -0.607575    6.06000
    15.8730    2.08071   -1.05013    4.57000
    15.8730    2.08122   -1.05004    12.4000
    17.2414    2.08326   0.512542    5.82000
    23.8095    2.10144   0.217001    6.82000
    23.8095    2.10144   0.217001    9.52000
    21.7391    2.11366    9.27900E-03    9.17000
    18.8679    2.11606  -0.510564    5.42000
    22.7273    2.13155   0.569236    5.04000
    23.8095    2.13518   0.310667    4.42000
    23.8095    2.13518   0.310667    4.32000
    17.5439    2.14165  -0.240127    8.98000
    12.6582    2.16434  -0.217496    5.47000
    16.6667    2.18027  -0.690245    6.06000
    18.5185    2.19809  -0.519436    6.46000
    21.2766    2.19969   0.799764    4.72000
    19.6078    2.20456   0.614120   10.14000
    25.0000    2.23226  -0.404652    5.20000
    20.0000    2.23925    1.39330E-02    5.74000
    15.6250    2.24615    1.13786    4.67000
    23.8095    2.24885    1.10250E-02    4.86000
    16.9492    2.24935  -0.697634    5.39000
    15.6250    2.26906   0.170081    12.5300
    20.4082    2.28033  -0.741179    2.51000
    21.2766    2.28186  -0.740859    5.56000
    20.8333    2.28339  -0.951636    3.51000
    20.8333    2.28339  -0.951636    9.41000
    20.8333    2.28339  -0.951636    11.9100
    11.9048    2.30397   0.140527   0.950000
    13.5135    2.31088   0.497823    5.32000
    12.1951    2.31997  -0.225612    12.2700
    11.7647    2.32055   -9.15130E-02    5.65000
    20.8333    2.32375   0.304093    4.66000
    15.1515    2.33786   0.841942    10.8000
    13.5135    2.34484   0.732714    5.32000
    19.2308    2.34491   0.279862    9.08000
    23.8095    2.38171   0.468386    4.12000
    18.5185    2.38244    1.17530    7.06000
    22.7273    2.38425  -0.447442    4.99000
    22.7273    2.38425  -0.447442    11.2200
    15.6250    2.39792   0.265260    6.33000
    22.2222    2.40163    1.07567    3.43000
    22.2222    2.40825    1.35181    9.27000
    17.2414    2.42134   0.502274    6.82000
    17.5439    2.42861   -1.19517    4.98000
    15.6250    2.47166  -0.124703    15.4300
    20.0000    2.47850   0.474436    1.31000
    15.3846    2.48155  -0.702433    4.06000
    19.2308    2.48504   0.905937    12.5800
    9.17431    2.49872   0.628955    5.60000
    9.17431    2.49872   0.628955    13.1900
    23.8095    2.52708   -1.00801    4.42000
    12.6582    2.53064  -0.413466    4.42000
    19.6078    2.53929  -0.480661    4.14000
    15.1515    2.55413   0.807298    4.20000
    22.2222    2.56140  -0.914286   10.27000
    21.7391    2.60504  -0.868529    10.6100
    23.2558    2.60693  -0.878856   10.27000
    18.5185    2.60983   0.561469    4.01000
    24.3902    2.64220   0.213656    11.5600
    24.3902    2.64292   0.213133  0.
    19.2308    2.64591    1.31568    8.88000
    21.7391    2.65143  -0.637275    6.39000
    15.1515    2.66568  -0.824315    7.22000
    15.1515    2.66568  -0.824315    9.90000
    17.5439    2.66590   -1.48131    7.88000
    18.5185    2.66685  -0.572203    5.03000
    23.2558    2.66830    7.06900E-03    5.93000
    23.2558    2.71965  -0.779053   10.37000
    19.2308    2.72699   0.856138    5.03000
    19.2308    2.72699   0.856138    11.0800
    23.8095    2.75142  -0.719188    9.82000
    12.1951    2.80342   0.676719    11.8700
    21.2766    2.83389    1.89100E-03    8.56000
    22.7273    2.83898  -0.355318    5.24000
    23.8095    2.84414  -0.539100    6.46000
    13.5135    2.86523   0.710316    4.40000
    17.8571    2.87752  -0.308689    11.0400
    18.5185    2.89934   -1.08477    3.26000
    20.8333    2.90392  -0.521880    4.95000
    23.8095    2.92261   0.629857   0.440000
    12.6582    2.93192    1.28711    10.6900
    18.8679    2.93737   0.925863    6.65000
    7.87401    2.94748   0.555186    4.31000
    7.87401    2.94748   0.555186    5.32000
    18.5185    2.94865    1.38170E-02    5.96000
   10.00000    2.96246  -0.352176    11.0000
    21.2766    2.97279   0.188582    5.16000
    23.8095    3.00253   0.725413    6.12000
    19.6078    3.00864    1.07093    5.74000
    9.52381    3.01969  -0.568422    15.1100
    20.4082    3.03737   0.792113    4.91000
    9.09091    3.04740   0.601844    5.55000
    23.8095    3.05438   -1.30812   0.460000
   10.20408    3.07235  -0.702113    4.86000
   10.20408    3.07242  -0.702026    14.9600
    17.8571    3.07409  -0.201497    1.28000
    15.8730    3.07504  -0.523683    5.48000
    19.2308    3.08078   0.254148    8.68000
    9.09091    3.09838   0.664560    6.66000
    25.0000    3.10623  -0.892062    9.71000
    19.6078    3.10631  -0.654001    7.54000
    18.8679    3.10660   0.343654    6.84000
    18.8679    3.10682   0.343944    7.05000
    21.7391    3.10878  -0.974150    5.00000
    21.7391    3.10878  -0.974150    6.01000
    25.0000    3.11350    1.53300E-02    8.91000
    12.5000    3.13358  -0.177354    5.06000
    21.7391    3.13816  -0.599896    5.21000
    21.7391    3.13816  -0.599896    6.61000
    24.3902    3.15307  -0.496253    5.86000
    23.2558    3.17161  -0.202050    4.72000
    22.7273    3.17459    1.23050E-02    10.8200
    13.1579    3.18455   0.955824    1.47000
    21.7391    3.18499    1.41660E-02    5.75000
    24.3902    3.19634    1.70750E-02    5.41000
    24.3902    3.19634    1.70750E-02    6.36000
    19.6078    3.20019    1.60280E-02    9.54000
    19.6078    3.23764   0.550765    7.44000
    25.0000    3.24695  -0.848836    4.26000
    19.6078    3.26011    8.73000E-04    7.57000
    20.8333    3.26157  -0.228928    8.61000
    9.17431    3.27844   0.726548    4.46000
    19.6078    3.29749    1.38735    5.50000
    23.2558    3.31473   0.464750    7.47000
    15.3846    3.32760   0.690274    5.01000
    23.2558    3.36927  -0.765817    4.05000
    15.6250    3.38796  -0.166969    11.6300
    9.25926    3.39305    6.55950E-02    16.0700
    20.4082    3.40810  -0.354562   0.480000
    18.1818    3.41508   0.980346    1.05000
    16.9492    3.42003   0.366430    13.7500
    22.7273    3.43093    8.43600E-03    5.02000
    13.1579    3.43392  -0.382603    6.67000
    18.5185    3.43632   0.310551    3.76000
    24.3902    3.44214    1.55040E-02    6.80000
    18.8679    3.44373  -0.655164    3.47000
    8.33333    3.44497   0.490988    4.66000
    23.8095    3.44730    1.29363    7.32000
    19.2308    3.45195   -1.02689    8.88000
    20.0000    3.45384   0.994367    5.33000
