   -13.530   -13.371   -13.016   -12.422   -11.575   -10.502    -9.266    -7.951
    -6.640    -5.402    -4.286    -3.320    -0.096    -0.134    -0.189    -0.268
    -0.382    -0.542    -0.766    -1.074    -1.487    -2.030    -2.726    -3.594
    -4.646    -5.874    -7.248    -8.707   -10.153   -11.471   -12.547   -13.306
   -13.743   -13.931   -13.987   -14.023   -14.083   -14.129   -14.051   -13.726
   -13.074   -12.082   -10.814    -9.374    -7.882    -6.441    -5.124    -3.974
    -0.134    -0.182    -0.250    -0.345    -0.480    -0.669    -0.931    -1.289
    -1.769    -2.398    -3.204    -4.209    -5.423    -6.832    -8.387    -9.990
   -11.497   -12.736   -13.555   -13.880   -13.765   -13.393   -13.019   -12.867
   -13.036   -13.452   -13.908   -14.148   -13.971   -13.296   -12.165   -10.711
    -9.099    -7.483    -5.976    -4.645    -0.190    -0.251    -0.333    -0.447
    -0.605    -0.823    -1.123    -1.529    -2.071    -2.780    -3.688    -4.819
    -6.182    -7.751    -9.449   -11.131   -12.582   -13.559   -13.863   -13.432
   -12.412   -11.152   -10.099    -9.643    -9.956   -10.925   -12.205   -13.353
   -13.995   -13.930   -13.161   -11.846   -10.209    -8.471    -6.799    -5.300

