  -0.897637   -6.30861E-07    1.39636    2.71825    3.37333    2.71598    4.87416
    8.00016   10.45003    12.1945    13.0681    12.4447    9.11861    14.9657
    17.4773    19.0822    20.1905    20.9472    21.3957    21.5451    21.3957
    20.9472    20.1905    19.0822    17.4773    14.9657    9.11861    12.4447
    13.0681    12.1945   10.45003    8.00016    4.87416    2.71598    3.37333
    2.71825    1.39636   -6.30861E-07  -0.897637   -1.33417   -2.59672   -4.67889
   -6.23693   -7.15704   -7.38605   -7.52481   -7.83549   -6.89899   -5.69134
   -9.60379   -11.6400   -12.8591   -13.5814   -13.9759   -14.1501   -14.2000
  -10.47607  -10.47369  -10.43144  -10.27438   -9.91500   -9.24967   -8.15137
   -6.42702   -5.10905   -5.78492   -5.78415   -5.62629   -5.47574   -4.83789
   -3.66491   -2.00147  -0.921751  -0.615557   -4.82292E-07    1.07968    2.07572
    2.41043    1.65640    4.05301    6.55139    8.40804    9.65345   10.08734
    8.83211    8.97653    12.1737    13.7877    14.8484    15.6131    16.1642
    16.5112    16.6324    16.5112    16.1642    15.6131    14.8484    13.7877
    12.1737    8.97653    8.83211   10.08734    9.65345    8.40804    6.55139
    4.05301    1.65640    2.41043    2.07572    1.07968   -4.82292E-07  -0.615557
  -0.921751   -2.00147   -3.66491   -4.83789   -5.47574   -5.62629   -5.78415
   -5.78492   -5.10905   -6.42702   -8.15137   -9.24967   -9.91500  -10.27438
  -10.43144  -10.47369  -10.47607   -6.74223   -6.75267   -6.76980   -6.75250
   -6.63964   -6.36387   -5.84791   -5.02045   -4.05852   -3.91464   -3.98113
   -3.90282   -3.82146   -3.41708   -2.60164   -1.37994  -0.607186  -0.353478
   -3.35554E-07   0.762897    1.44583    1.52128   0.931244    3.01456    4.84638
    6.15781    6.97238    7.09174    5.38691    6.95824    8.78868    9.72760
   10.33887    10.8350    11.2609    11.5561    11.6624    11.5561    11.2609
    10.8350   10.33887    9.72760    8.78868    6.95824    5.38691    7.09174
    6.97238    6.15781    4.84638    3.01456   0.931244    1.52128    1.44583
   0.762897   -3.35554E-07  -0.353478  -0.607186   -1.37994   -2.60164   -3.41708
